text_lenght;nr_word;contains_?;contains_!;contains_multiple_!?;nr_of_urls;contains_url;contains_media;contains_hashtag;contains_dollar;contains_mention;registration_age;statuses_count;followers_count;friends_count;verified;desc_lenght;desc_contains_url;default_profile;default_profile_img;profile_use_background_image;label
121;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3831;21874;4087;2336;0.0;30;0.0;0.0;0.0;1.0;0
121;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3790;14250;3273;3619;0.0;49;0.0;0.0;0.0;1.0;0
121;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4543;16468;3694;3977;0.0;53;0.0;0.0;0.0;1.0;0
121;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5289;12028;155;80;0.0;53;0.0;0.0;0.0;1.0;0
102;25;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;5289;145264;458985;4125;1.0;33;0.0;0.0;0.0;1.0;0
102;25;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;5289;145264;458985;4125;1.0;33;0.0;0.0;0.0;1.0;0
102;25;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;5289;145264;458985;4125;1.0;33;0.0;0.0;0.0;1.0;0
102;25;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4692;145264;458985;4125;1.0;33;0.0;0.0;0.0;1.0;0
133;27;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4944;15201;178;817;0.0;0;0.0;0.0;0.0;1.0;0
130;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
111;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4151;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
121;30;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;1.0;3317;28744;1339;1201;0.0;70;0.0;0.0;0.0;1.0;0
85;23;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3078;34867;303;428;0.0;127;0.0;0.0;0.0;0.0;0
109;27;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4158;223792;53705;32495;0.0;156;0.0;0.0;0.0;1.0;0
109;27;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;5689;184009;76400;0;0.0;23;1.0;0.0;0.0;1.0;0
106;27;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3043;138940;2754;4;0.0;105;0.0;0.0;0.0;0.0;0
119;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2984;1185791;9263;6826;0.0;0;0.0;0.0;0.0;1.0;0
89;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5430;166409;362;117;0.0;0;0.0;0.0;0.0;0.0;0
135;35;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4780;400460;276972;1891;1.0;102;0.0;0.0;0.0;1.0;0
125;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;2998;180285;872;2781;0.0;156;0.0;0.0;0.0;0.0;0
117;34;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3043;5779;3;12;0.0;11;0.0;1.0;1.0;1.0;0
116;34;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;1876;1185791;9262;6826;0.0;0;0.0;0.0;0.0;1.0;0
89;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2055;13151;2391;25;0.0;69;0.0;1.0;0.0;1.0;0
98;28;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5008;26758;87;13;0.0;112;0.0;0.0;0.0;0.0;0
114;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3749;150306;2198252;1830;1.0;39;0.0;0.0;0.0;0.0;0
116;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4785;21621;19902;5556;0.0;50;0.0;0.0;0.0;1.0;0
110;31;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3228;1147413;9655;10615;0.0;130;1.0;1.0;0.0;1.0;0
140;35;0.0;0.0;0.0;3;1.0;0.0;0.0;0.0;0.0;3833;61974;134;79;0.0;159;0.0;1.0;0.0;1.0;0
115;31;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;2245;4003;424;576;0.0;160;0.0;0.0;0.0;1.0;0
140;38;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4944;106286;1619;2769;0.0;156;0.0;1.0;0.0;1.0;0
126;35;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;2836;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
140;39;0.0;1.0;0.0;2;1.0;0.0;1.0;1.0;0.0;2836;30135;179;49;0.0;0;0.0;1.0;0.0;1.0;0
140;39;0.0;1.0;0.0;2;1.0;0.0;1.0;1.0;0.0;2269;30135;179;49;0.0;0;0.0;1.0;0.0;1.0;0
109;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2269;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
134;38;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4944;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
109;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2471;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
100;23;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4944;120977;6970;2084;0.0;137;0.0;1.0;0.0;1.0;0
90;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3228;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
113;29;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3897;61974;134;79;0.0;159;0.0;1.0;0.0;1.0;0
113;29;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2909;108169;1752;4001;0.0;119;1.0;0.0;0.0;1.0;0
140;42;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5431;204164;1349;1456;0.0;70;0.0;0.0;0.0;1.0;0
101;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3771;831594;2183;2549;0.0;0;0.0;0.0;0.0;1.0;0
101;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3837;121948;465;1180;0.0;70;0.0;0.0;0.0;1.0;0
139;42;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4599;482568;4761;2026;0.0;101;0.0;1.0;0.0;1.0;0
132;39;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4958;241205;1314;2067;0.0;156;1.0;0.0;0.0;1.0;0
132;39;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2047;390384;5378;1684;0.0;34;0.0;0.0;0.0;0.0;0
132;39;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3608;127536;45;0;0.0;0;0.0;1.0;0.0;1.0;0
135;40;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4692;34386;8764;3018;0.0;50;0.0;0.0;0.0;1.0;0
106;25;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4944;15201;178;817;0.0;0;0.0;0.0;0.0;1.0;0
106;25;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2770;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
123;31;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4944;28211;467;621;0.0;132;0.0;0.0;0.0;0.0;0
82;21;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4887;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
108;25;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;2184;39353;2744;851;0.0;68;1.0;0.0;0.0;1.0;0
138;35;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2105;43146;1022;2998;0.0;10;0.0;1.0;0.0;1.0;0
139;35;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;4840;213746;296;758;0.0;133;0.0;1.0;0.0;1.0;0
138;35;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2045;121821;7848;4852;0.0;132;0.0;0.0;0.0;1.0;0
134;33;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3298;326189;91;27;0.0;0;0.0;1.0;0.0;1.0;0
128;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2052;144422;130;283;0.0;0;0.0;1.0;0.0;1.0;0
129;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2927;11424;53;85;0.0;26;0.0;1.0;0.0;1.0;0
83;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5170;42476;175;126;0.0;84;0.0;0.0;0.0;0.0;0
107;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3039;398110;89055;754;1.0;91;0.0;0.0;0.0;1.0;0
83;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3651;54512;123;84;0.0;25;0.0;0.0;0.0;1.0;0
83;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4108;69981;916;893;0.0;153;0.0;0.0;0.0;0.0;0
140;45;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3233;19788;9739;715;0.0;155;0.0;0.0;0.0;1.0;0
140;39;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4702;3811;2024;1669;0.0;42;0.0;1.0;0.0;1.0;0
139;43;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4800;31662;9416;10250;0.0;126;0.0;0.0;0.0;0.0;0
139;43;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4434;85838;641;2928;0.0;89;1.0;0.0;0.0;1.0;0
87;19;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5263;135688;2509;3350;0.0;96;0.0;0.0;0.0;0.0;0
124;41;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;5263;91180;1234;1781;0.0;135;0.0;0.0;0.0;1.0;0
112;36;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;2557;91180;1234;1781;0.0;135;0.0;0.0;0.0;1.0;0
144;31;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;1816;1362;24;10;0.0;0;0.0;0.0;0.0;0.0;0
116;27;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3872;8263;72;402;0.0;137;0.0;1.0;0.0;1.0;0
141;43;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3264;579741;795;734;0.0;123;0.0;0.0;0.0;1.0;0
141;43;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3114;428026;2059;1967;0.0;7;0.0;1.0;0.0;1.0;0
124;37;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2196;8132;171;1;0.0;0;0.0;1.0;0.0;1.0;0
125;37;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4489;21644;1589;1391;0.0;162;1.0;1.0;0.0;1.0;0
125;37;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1951;81388;1445;2741;0.0;99;0.0;0.0;0.0;1.0;0
140;43;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;22725;130;1370;0.0;56;0.0;1.0;0.0;1.0;0
126;28;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3193;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
102;24;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;55533;419;4948;0.0;109;0.0;0.0;0.0;1.0;0
125;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3196;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
131;38;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4037;27669;138;723;0.0;146;0.0;0.0;0.0;1.0;0
125;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4847;81662;5117;4314;0.0;37;0.0;0.0;0.0;1.0;0
136;37;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3190;235302;28002;12821;0.0;113;0.0;0.0;0.0;1.0;0
125;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4364;41001;141;61;0.0;60;0.0;1.0;0.0;1.0;0
130;38;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4881;157802;3365;168;0.0;158;1.0;0.0;0.0;1.0;0
110;49;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;4814;20384;478;498;0.0;10;0.0;0.0;0.0;1.0;0
136;46;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4631;19672;782;1534;0.0;34;0.0;0.0;0.0;1.0;0
136;46;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4678;161901;152;21;0.0;0;0.0;1.0;0.0;1.0;0
136;45;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4668;74257;331;0;0.0;0;0.0;0.0;0.0;1.0;0
136;44;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;2727;127104;2773;3593;0.0;33;0.0;0.0;0.0;1.0;0
125;37;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4139;2339;345;348;0.0;43;0.0;1.0;0.0;1.0;0
79;24;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4283;10426;114;482;0.0;0;0.0;0.0;0.0;1.0;0
104;24;0.0;1.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3717;28512;25005;629;1.0;153;0.0;0.0;0.0;0.0;0
97;25;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2456;602740;1359;8;0.0;25;0.0;0.0;0.0;1.0;0
120;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4780;101633;3876;1099;0.0;87;0.0;1.0;0.0;1.0;0
105;29;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;1.0;1885;180285;871;2781;0.0;156;0.0;0.0;0.0;0.0;0
98;29;1.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3599;2919;96;581;0.0;130;0.0;1.0;0.0;1.0;0
116;33;0.0;0.0;0.0;1;1.0;0.0;0.0;1.0;0.0;3783;13087;3296;3024;0.0;50;0.0;0.0;0.0;1.0;0
116;33;0.0;0.0;0.0;1;1.0;0.0;0.0;1.0;0.0;3749;15060;4489;5964;0.0;51;0.0;0.0;0.0;1.0;0
116;33;0.0;0.0;0.0;1;1.0;0.0;0.0;1.0;0.0;3193;13944;5642;6448;0.0;52;0.0;0.0;0.0;1.0;0
103;29;0.0;0.0;0.0;1;1.0;0.0;0.0;1.0;0.0;4973;55533;419;4948;0.0;109;0.0;0.0;0.0;1.0;0
82;34;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;4761;3544;82;160;0.0;0;0.0;0.0;0.0;1.0;0
26;10;1.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5644;7835;202;415;0.0;0;0.0;0.0;0.0;1.0;0
73;26;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4944;17102;220;256;0.0;0;0.0;0.0;0.0;1.0;0
74;17;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4112;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
120;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5431;6517;367;1126;0.0;61;0.0;0.0;0.0;1.0;0
122;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3078;831608;2183;2549;0.0;0;0.0;0.0;0.0;1.0;0
123;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4916;171289;539;996;0.0;19;0.0;0.0;0.0;1.0;0
83;22;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4133;36620;217;658;0.0;8;0.0;0.0;0.0;1.0;0
77;19;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3480;23411;124;191;0.0;103;1.0;1.0;1.0;1.0;0
77;19;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2269;968;38;86;0.0;88;0.0;0.0;0.0;0.0;0
132;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2269;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
140;39;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3679;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
84;24;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4622;940;578;605;0.0;151;0.0;0.0;0.0;1.0;0
68;20;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3646;6178;10372;6333;0.0;0;0.0;0.0;0.0;1.0;0
74;22;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4622;4552;689;1174;0.0;133;0.0;1.0;0.0;1.0;0
69;20;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3554;6178;10372;6333;0.0;0;0.0;0.0;0.0;1.0;0
86;23;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4495;8846;1462;1077;0.0;157;0.0;0.0;0.0;1.0;0
125;35;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3717;62006;348;228;0.0;86;0.0;0.0;0.0;1.0;0
111;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4822;602740;1359;8;0.0;25;0.0;0.0;0.0;1.0;0
111;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4839;16008;73;277;0.0;24;0.0;0.0;0.0;0.0;0
111;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4028;507870;757;1873;0.0;22;1.0;0.0;0.0;1.0;0
113;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4379;83333;24175;73;1.0;160;0.0;0.0;0.0;1.0;0
140;39;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3078;405351;728;687;0.0;92;0.0;1.0;0.0;1.0;0
132;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3078;171289;539;996;0.0;19;0.0;0.0;0.0;1.0;0
108;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3551;171289;539;996;0.0;19;0.0;0.0;0.0;1.0;0
132;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3554;28651;63;105;0.0;17;0.0;1.0;0.0;1.0;0
94;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2909;44994;402;686;0.0;149;0.0;0.0;0.0;1.0;0
140;46;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3526;204164;1349;1456;0.0;70;0.0;0.0;0.0;1.0;0
94;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2423;152658;260;149;0.0;16;0.0;1.0;0.0;1.0;0
112;29;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;2694;17974;79;4;0.0;74;0.0;0.0;0.0;0.0;0
102;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2555;173826;462;438;0.0;108;0.0;1.0;0.0;1.0;0
128;37;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3232;105152;1489;3350;0.0;88;0.0;1.0;0.0;1.0;0
100;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4489;94175;44;67;0.0;50;0.0;1.0;0.0;1.0;0
124;35;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3508;81388;1445;2741;0.0;99;0.0;0.0;0.0;1.0;0
135;37;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;4856;104622;1285;819;0.0;82;1.0;0.0;0.0;1.0;0
65;20;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4717;6002;5053;401;0.0;47;0.0;0.0;0.0;1.0;0
101;23;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4717;128314;36871;35;0.0;88;0.0;0.0;0.0;1.0;0
101;23;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4717;128314;36871;35;0.0;88;0.0;0.0;0.0;1.0;0
101;23;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4717;128314;36871;35;0.0;88;0.0;0.0;0.0;1.0;0
101;23;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4832;128314;36872;35;0.0;88;0.0;0.0;0.0;1.0;0
118;38;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3451;7992;637;2019;0.0;139;0.0;0.0;0.0;1.0;0
115;36;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4944;130459;10924;2051;0.0;101;0.0;0.0;0.0;0.0;0
93;23;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;1953;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
69;19;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4985;1602;31;16;0.0;28;0.0;1.0;0.0;1.0;0
134;39;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;1.0;1756;186355;6110;2358;0.0;154;0.0;0.0;0.0;1.0;0
87;24;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4748;6840;2;77;0.0;0;0.0;1.0;1.0;1.0;0
100;23;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4944;95871;1330;1681;0.0;42;0.0;0.0;0.0;0.0;0
76;19;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
113;31;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2269;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
113;31;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2269;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
132;38;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4944;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
89;27;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2937;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
82;23;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5026;85838;21;70;0.0;0;0.0;0.0;0.0;0.0;0
119;30;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2042;112844;10884;40;0.0;0;0.0;0.0;0.0;0.0;0
114;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;7381;16;101;0.0;0;0.0;1.0;0.0;1.0;0
107;25;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2140;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
107;25;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2989;107031;22;81;0.0;0;0.0;1.0;1.0;1.0;0
130;36;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4805;7643;770;288;0.0;52;0.0;1.0;0.0;1.0;0
135;29;0.0;0.0;0.0;3;1.0;0.0;0.0;0.0;0.0;1791;133738;350;365;0.0;53;0.0;0.0;0.0;0.0;0
121;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4958;12237;6;91;0.0;0;0.0;1.0;0.0;1.0;0
121;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1841;390384;5379;1684;0.0;34;0.0;0.0;0.0;0.0;0
122;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3232;27627;15;14;0.0;0;0.0;1.0;0.0;1.0;0
121;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2694;94175;44;67;0.0;50;0.0;1.0;0.0;1.0;0
123;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3837;173826;462;438;0.0;108;0.0;1.0;0.0;1.0;0
128;31;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3114;482568;4761;2026;0.0;101;0.0;1.0;0.0;1.0;0
109;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2050;8132;171;1;0.0;0;0.0;1.0;0.0;1.0;0
110;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2504;163893;109;0;0.0;158;0.0;1.0;0.0;1.0;0
103;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2050;9092;240;28;0.0;117;0.0;0.0;0.0;0.0;0
104;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2171;163893;109;0;0.0;158;0.0;1.0;0.0;1.0;0
113;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4944;32247;30;0;0.0;0;0.0;1.0;0.0;1.0;0
123;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4318;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
118;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5430;39863;640;0;0.0;160;0.0;1.0;0.0;1.0;0
135;35;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4780;400460;276972;1891;1.0;102;0.0;0.0;0.0;1.0;0
125;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;2998;180285;871;2781;0.0;156;0.0;0.0;0.0;0.0;0
117;34;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3565;5779;3;12;0.0;11;0.0;1.0;1.0;1.0;0
123;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3831;10576;1186;1388;0.0;75;0.0;0.0;0.0;1.0;0
119;34;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3599;14250;3273;3619;0.0;49;0.0;0.0;0.0;1.0;0
119;34;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4945;21874;4087;2336;0.0;30;0.0;0.0;0.0;1.0;0
114;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4718;403336;7803373;1700;1.0;144;1.0;0.0;0.0;1.0;0
115;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2655;96232;5759;6302;0.0;77;0.0;0.0;0.0;1.0;0
138;35;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2694;704100;636;207;0.0;107;1.0;1.0;0.0;1.0;0
135;45;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1841;173826;462;438;0.0;108;0.0;1.0;0.0;1.0;0
134;45;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3043;27627;15;14;0.0;0;0.0;1.0;0.0;1.0;0
134;45;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;1185805;9262;6826;0.0;0;0.0;0.0;0.0;1.0;0
129;39;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3193;163063;325050;742;0.0;126;0.0;0.0;0.0;1.0;0
105;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3408;55533;419;4948;0.0;109;0.0;0.0;0.0;1.0;0
94;26;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;5407;61922;39468;69;0.0;31;0.0;0.0;0.0;0.0;0
74;33;0.0;1.0;1.0;0;0.0;0.0;0.0;0.0;1.0;4433;96707;2356;2530;0.0;154;0.0;0.0;0.0;1.0;0
